date,time,feature,Label
2025-01-28,07:37:31,1,-4
2025-01-28,07:37:34,-4,6
2025-01-28,07:37:36,6,4
2025-01-28,07:37:38,4,1
2025-01-28,07:37:40,1,1
2025-01-28,07:37:42,1,-10
2025-01-28,07:37:44,-10,-10
2025-01-28,07:37:46,-10,-9
2025-01-28,07:37:48,-9,8
2025-01-28,07:37:50,8,-5
2025-01-28,07:37:52,-5,7
2025-01-28,07:37:54,7,-5
2025-01-28,07:38:04,-5,8
2025-01-28,07:38:06,8,1
2025-01-28,07:38:08,1,-5
2025-01-28,07:38:10,-5,0
2025-01-28,07:38:12,0,3
2025-01-28,07:38:14,3,9
2025-01-28,07:38:16,9,-2
2025-01-28,07:38:18,-2,-5
2025-01-28,07:38:20,-5,-4
2025-01-28,07:38:22,-4,4
2025-01-28,07:38:24,4,-5
2025-01-28,07:38:27,-5,-8
2025-01-28,07:38:29,-8,9
2025-01-28,07:38:31,9,-10
2025-01-28,07:38:33,-10,7
2025-01-28,07:38:35,7,3
2025-01-28,07:38:37,3,7
2025-01-28,07:38:39,7,6
2025-01-28,07:38:41,6,7
2025-01-28,07:38:43,7,7
2025-01-28,07:38:45,7,-5
2025-01-28,07:38:47,-5,9
2025-01-28,07:38:49,9,-10
2025-01-28,07:38:51,-10,-9
2025-01-28,07:38:53,-9,2
2025-01-28,07:38:55,2,1
2025-01-28,07:38:57,1,5
2025-01-28,07:38:59,5,4
2025-01-28,07:39:01,4,-2
2025-01-28,07:39:03,-2,-1
2025-01-28,07:39:05,-1,6
2025-01-28,07:39:07,6,2
2025-01-28,07:39:09,2,3
2025-01-28,07:39:11,3,2
2025-01-28,07:39:13,2,-8
2025-01-28,07:39:15,-8,-8
2025-01-28,07:39:17,-8,-3
2025-01-28,07:39:19,-3,2
2025-01-28,07:39:21,2,7
2025-01-28,07:39:23,7,-9
2025-01-28,07:39:25,-9,-7
2025-01-28,07:39:27,-7,3
2025-01-28,07:39:29,3,-7
2025-01-28,07:39:32,-7,-4
2025-01-28,07:39:34,-4,9
2025-01-28,07:39:36,9,-6
2025-01-28,07:39:38,-6,10
2025-01-28,07:39:40,10,-1
2025-01-28,07:39:42,-1,-8
2025-01-28,07:39:44,-8,7
2025-01-28,07:39:54,7,3
2025-01-28,07:39:56,3,-2
2025-01-28,07:39:58,-2,3
2025-01-28,07:40:00,3,8
2025-01-28,07:40:02,8,-8
2025-01-28,07:40:04,-8,5
2025-01-28,07:40:06,5,0
2025-01-28,07:40:08,0,-7
2025-01-28,07:40:10,-7,2
2025-01-28,07:40:12,2,7
2025-01-28,07:40:14,7,2
2025-01-28,07:40:16,2,-2
2025-01-28,07:40:18,-2,1
2025-01-28,07:40:20,1,6
2025-01-28,07:40:22,6,-3
2025-01-28,07:40:24,-3,0
2025-01-28,07:40:26,0,2
2025-01-28,07:40:28,2,3
2025-01-28,07:40:30,3,-4
2025-01-28,07:40:32,-4,-9
2025-01-28,07:40:34,-9,-3
2025-01-28,07:40:36,-3,0
2025-01-28,07:40:38,0,9
2025-01-28,07:40:40,9,10
2025-01-28,07:40:42,10,-3
2025-01-28,07:40:44,-3,-3
2025-01-28,07:40:46,-3,10
2025-01-28,07:40:48,10,0
2025-01-28,07:40:51,0,8
2025-01-28,07:40:53,8,4
2025-01-28,07:40:55,4,-6
2025-01-28,07:40:57,-6,-4
2025-01-28,07:40:59,-4,1
2025-01-28,07:41:01,1,3
2025-01-28,07:41:03,3,5
2025-01-28,07:41:05,5,8
2025-01-28,07:41:07,8,-10
2025-01-28,07:41:09,-10,8
2025-01-28,07:41:11,8,7
2025-01-28,07:41:13,7,-7
2025-01-28,07:41:15,-7,1
2025-01-28,07:41:17,1,-5
2025-01-28,07:41:19,-5,-5
2025-01-28,07:41:21,-5,-9
2025-01-28,07:41:23,-9,4
2025-01-28,07:41:25,4,-1
2025-01-28,07:41:27,-1,9
2025-01-28,07:41:29,9,5
2025-01-28,07:41:31,5,-4
2025-01-28,07:41:33,-4,6
2025-01-28,07:41:43,6,-1
2025-01-28,07:41:45,-1,-5
2025-01-28,07:41:47,-5,-9
2025-01-28,07:41:49,-9,10
2025-01-28,07:41:51,10,-3
2025-01-28,07:41:53,-3,-9
2025-01-28,07:41:55,-9,3
2025-01-28,07:41:57,3,7
2025-01-28,07:41:59,7,5
2025-01-28,07:42:01,5,0
2025-01-28,07:42:03,0,4
2025-01-28,07:42:05,4,-4
2025-01-28,07:42:08,-4,2
2025-01-28,07:42:10,2,6
2025-01-28,07:42:12,6,-3
2025-01-28,07:42:14,-3,9
2025-01-28,07:42:16,9,-5
2025-01-28,07:42:18,-5,1
2025-01-28,07:42:20,1,-8
2025-01-28,07:42:22,-8,5
2025-01-28,07:42:24,5,4
2025-01-28,07:42:26,4,4
2025-01-28,07:42:28,4,-5
2025-01-28,07:42:30,-5,2
2025-01-28,07:42:32,2,1
2025-01-28,07:42:34,1,1
2025-01-28,07:42:36,1,-6
2025-01-28,07:42:38,-6,5
2025-01-28,07:42:40,5,9
2025-01-28,07:42:42,9,-7
2025-01-28,07:42:44,-7,1
2025-01-28,07:42:46,1,7
2025-01-28,07:42:48,7,-2
2025-01-28,07:42:50,-2,8
2025-01-28,07:42:52,8,-6
2025-01-28,07:42:54,-6,-3
2025-01-28,07:42:56,-3,-3
2025-01-28,07:42:58,-3,-3
2025-01-28,07:43:00,-3,6
2025-01-28,07:43:02,6,-4
2025-01-28,07:43:04,-4,-7
2025-01-28,07:43:06,-7,1
2025-01-28,07:43:08,1,2
2025-01-28,07:43:10,2,5
2025-01-28,07:43:13,5,0
2025-01-28,07:43:15,0,0
2025-01-28,07:43:17,0,0
2025-01-28,07:43:19,0,-2
2025-01-28,07:43:21,-2,-9
2025-01-28,07:43:23,-9,-7
2025-01-28,07:43:33,-7,4
2025-01-28,07:43:35,4,-5
2025-01-28,07:43:37,-5,9
2025-01-28,07:43:39,9,9
2025-01-28,07:43:41,9,3
2025-01-28,07:43:43,3,-8
2025-01-28,07:43:45,-8,3
2025-01-28,07:43:47,3,-3
2025-01-28,07:43:49,-3,6
2025-01-28,07:43:51,6,-9
2025-01-28,07:43:53,-9,2
2025-01-28,07:43:55,2,5
2025-01-28,07:43:57,5,-8
2025-01-28,07:43:59,-8,-4
2025-01-28,07:44:01,-4,-8
2025-01-28,07:44:03,-8,6
2025-01-28,07:44:05,6,6
2025-01-28,07:44:07,6,4
2025-01-28,07:44:09,4,2
2025-01-28,07:44:11,2,0
2025-01-28,07:44:13,0,8
2025-01-28,07:44:15,8,8
2025-01-28,07:44:17,8,6
2025-01-28,07:44:19,6,-10
2025-01-28,07:44:21,-10,-2
2025-01-28,07:44:24,-2,1
2025-01-28,07:44:26,1,5
2025-01-28,07:44:28,5,-4
2025-01-28,07:44:30,-4,-4
2025-01-28,07:44:32,-4,4
2025-01-28,07:44:34,4,6
2025-01-28,07:44:36,6,2
2025-01-28,07:44:38,2,-3
2025-01-28,07:44:40,-3,0
2025-01-28,07:44:42,0,8
2025-01-28,07:44:44,8,1
2025-01-28,07:44:46,1,-4
2025-01-28,07:44:48,-4,2
2025-01-28,07:44:50,2,8
2025-01-28,07:44:52,8,1
2025-01-28,07:44:54,1,-8
2025-01-28,07:44:56,-8,6
2025-01-28,07:44:58,6,10
2025-01-28,07:45:00,10,-1
2025-01-28,07:45:02,-1,9
2025-01-28,07:45:04,9,5
2025-01-28,07:45:06,5,8
2025-01-28,07:45:08,8,-6
2025-01-28,07:45:10,-6,9
2025-01-28,07:45:12,9,-7
2025-01-28,07:45:23,-7,8
2025-01-28,07:45:25,8,8
2025-01-28,07:45:27,8,2
2025-01-28,07:45:29,2,-3
2025-01-28,07:45:31,-3,2
2025-01-28,07:45:33,2,9
2025-01-28,07:45:35,9,1
2025-01-28,07:45:37,1,8
2025-01-28,07:45:39,8,8
2025-01-28,07:45:41,8,-5
2025-01-28,07:45:43,-5,0
2025-01-28,07:45:45,0,-5
2025-01-28,07:45:47,-5,-4
2025-01-28,07:45:49,-4,0
2025-01-28,07:45:51,0,-8
2025-01-28,07:45:53,-8,5
2025-01-28,07:45:55,5,3
2025-01-28,07:45:57,3,4
2025-01-28,07:45:59,4,-7
2025-01-28,07:46:01,-7,6
2025-01-28,07:46:03,6,9
2025-01-28,07:46:05,9,-7
2025-01-28,07:46:07,-7,10
2025-01-28,07:46:09,10,5
2025-01-28,07:46:12,5,7
2025-01-28,07:46:14,7,2
2025-01-28,07:46:16,2,4
2025-01-28,07:46:18,4,4
2025-01-28,07:46:20,4,8
2025-01-28,07:46:22,8,-2
2025-01-28,07:46:24,-2,-6
2025-01-28,07:46:26,-6,6
2025-01-28,07:46:28,6,9
2025-01-28,07:46:30,9,-2
2025-01-28,07:46:32,-2,1
2025-01-28,07:46:34,1,-5
2025-01-28,07:46:36,-5,-1
2025-01-28,07:46:38,-1,9
2025-01-28,07:46:40,9,3
2025-01-28,07:46:42,3,-7
2025-01-28,07:46:44,-7,-10
2025-01-28,07:46:46,-10,-1
2025-01-28,07:46:48,-1,1
2025-01-28,07:46:50,1,6
2025-01-28,07:46:52,6,9
2025-01-28,07:46:54,9,4
2025-01-28,07:46:56,4,-6
2025-01-28,07:46:58,-6,5
2025-01-28,07:47:00,5,-1
2025-01-28,07:47:02,-1,-5
2025-01-28,07:47:12,-5,0
2025-01-28,07:47:14,0,4
2025-01-28,07:47:16,4,8
2025-01-28,07:47:18,8,6
2025-01-28,07:47:20,6,-3
2025-01-28,07:47:22,-3,2
2025-01-28,07:47:24,2,-8
2025-01-28,07:47:26,-8,-4
2025-01-28,07:47:28,-4,0
2025-01-28,07:47:30,0,3
2025-01-28,07:47:32,3,-3
2025-01-28,07:47:35,-3,2
2025-01-28,07:47:37,2,6
2025-01-28,07:47:39,6,-6
2025-01-28,07:47:41,-6,-9
2025-01-28,07:47:43,-9,-9
2025-01-28,07:47:45,-9,3
2025-01-28,07:47:47,3,9
2025-01-28,07:47:49,9,-5
2025-01-28,07:47:51,-5,9
2025-01-28,07:47:53,9,-2
2025-01-28,07:47:55,-2,-8
2025-01-28,07:47:57,-8,-4
2025-01-28,07:47:59,-4,-6
2025-01-28,07:48:01,-6,2
2025-01-28,07:48:03,2,-4
2025-01-28,07:48:05,-4,-2
2025-01-28,07:48:07,-2,-6
2025-01-28,07:48:09,-6,9
2025-01-28,07:48:11,9,10
2025-01-28,07:48:13,10,1
2025-01-28,07:48:15,1,-7
2025-01-28,07:48:17,-7,4
2025-01-28,07:48:19,4,-2
2025-01-28,07:48:21,-2,-9
2025-01-28,07:48:23,-9,-8
2025-01-28,07:48:25,-8,-9
2025-01-28,07:48:27,-9,-1
2025-01-28,07:48:29,-1,-4
2025-01-28,07:48:31,-4,9
2025-01-28,07:48:33,9,-10
2025-01-28,07:48:35,-10,2
2025-01-28,07:48:37,2,-9
2025-01-28,07:48:40,-9,-5
2025-01-28,07:48:42,-5,-4
2025-01-28,07:48:44,-4,-4
2025-01-28,07:48:46,-4,-9
2025-01-28,07:48:48,-9,-7
2025-01-28,07:48:50,-7,1
2025-01-28,07:48:52,1,7
2025-01-28,07:49:02,7,3
2025-01-28,07:49:04,3,-2
2025-01-28,07:49:06,-2,-6
2025-01-28,07:49:08,-6,7
2025-01-28,07:49:10,7,-8
2025-01-28,07:49:12,-8,2
2025-01-28,07:49:14,2,-4
2025-01-28,07:49:16,-4,0
2025-01-28,07:49:18,0,2
2025-01-28,07:49:20,2,-4
2025-01-28,07:49:22,-4,7
2025-01-28,07:49:24,7,2
2025-01-28,07:49:26,2,3
2025-01-28,07:49:28,3,0
2025-01-28,07:49:30,0,-8
2025-01-28,07:49:32,-8,3
2025-01-28,07:49:34,3,0
2025-01-28,07:49:36,0,-6
2025-01-28,07:49:38,-6,-6
2025-01-28,07:49:40,-6,-9
2025-01-28,07:49:42,-9,5
2025-01-28,07:49:44,5,-7
2025-01-28,07:49:46,-7,-5
2025-01-28,07:49:48,-5,-8
2025-01-28,07:49:50,-8,9
2025-01-28,07:49:53,9,-2
2025-01-28,07:49:55,-2,5
2025-01-28,07:49:57,5,3
2025-01-28,07:49:59,3,-4
2025-01-28,07:50:01,-4,1
2025-01-28,07:50:03,1,-3
2025-01-28,07:50:05,-3,0
2025-01-28,07:50:07,0,-1
2025-01-28,07:50:09,-1,-1
2025-01-28,07:50:11,-1,5
2025-01-28,07:50:13,5,-9
2025-01-28,07:50:15,-9,3
2025-01-28,07:50:17,3,-4
2025-01-28,07:50:19,-4,-3
2025-01-28,07:50:21,-3,2
2025-01-28,07:50:23,2,2
2025-01-28,07:50:25,2,-7
2025-01-28,07:50:27,-7,-1
2025-01-28,07:50:29,-1,-9
2025-01-28,07:50:31,-9,-2
2025-01-28,07:50:33,-2,-2
2025-01-28,07:50:35,-2,-1
2025-01-28,07:50:37,-1,3
2025-01-28,07:50:39,3,7
2025-01-28,07:50:41,7,9
2025-01-28,07:50:51,9,9
2025-01-28,07:50:53,9,-3
2025-01-28,07:50:55,-3,-3
2025-01-28,07:50:57,-3,8
2025-01-28,07:50:59,8,-4
2025-01-28,07:51:01,-4,-3
2025-01-28,07:51:03,-3,5
2025-01-28,07:51:05,5,-9
2025-01-28,07:51:08,-9,10
2025-01-28,07:51:10,10,-5
2025-01-28,07:51:12,-5,-5
2025-01-28,07:51:14,-5,-7
2025-01-28,07:51:16,-7,-2
2025-01-28,07:51:18,-2,8
2025-01-28,07:51:20,8,2
2025-01-28,07:51:22,2,0
2025-01-28,07:51:24,0,-2
2025-01-28,07:51:26,-2,2
2025-01-28,07:51:28,2,7
2025-01-28,07:51:30,7,7
2025-01-28,07:51:32,7,7
2025-01-28,07:51:34,7,7
2025-01-28,07:51:36,7,1
2025-01-28,07:51:38,1,-5
2025-01-28,07:51:40,-5,-7
2025-01-28,07:51:42,-7,10
2025-01-28,07:51:44,10,10
2025-01-28,07:51:46,10,3
2025-01-28,07:51:48,3,8
2025-01-28,07:51:50,8,3
2025-01-28,07:51:52,3,-9
2025-01-28,07:51:54,-9,-8
2025-01-28,07:51:56,-8,8
2025-01-28,07:51:58,8,2
2025-01-28,07:52:00,2,3
2025-01-28,07:52:02,3,0
2025-01-28,07:52:04,0,7
2025-01-28,07:52:06,7,7
2025-01-28,07:52:08,7,4
2025-01-28,07:52:11,4,2
2025-01-28,07:52:13,2,-3
2025-01-28,07:52:15,-3,6
2025-01-28,07:52:17,6,-7
2025-01-28,07:52:19,-7,-8
2025-01-28,07:52:21,-8,-3
2025-01-28,07:52:23,-3,0
2025-01-28,07:52:25,0,-6
2025-01-28,07:52:27,-6,10
2025-01-28,07:52:29,10,-9
2025-01-28,07:52:31,-9,-7
2025-01-28,07:52:41,-7,6
2025-01-28,07:52:43,6,-5
2025-01-28,07:52:45,-5,-1
2025-01-28,07:52:47,-1,-8
2025-01-28,07:52:49,-8,4
2025-01-28,07:52:51,4,6
2025-01-28,07:52:53,6,-5
2025-01-28,07:52:55,-5,-2
2025-01-28,07:52:57,-2,-7
2025-01-28,07:52:59,-7,-7
2025-01-28,07:53:01,-7,2
2025-01-28,07:53:03,2,7
2025-01-28,07:53:05,7,2
2025-01-28,07:53:07,2,-6
2025-01-28,07:53:09,-6,-4
2025-01-28,07:53:11,-4,-9
2025-01-28,07:53:13,-9,-6
2025-01-28,07:53:15,-6,9
2025-01-28,07:53:17,9,-2
2025-01-28,07:53:19,-2,-7
2025-01-28,07:53:22,-7,5
2025-01-28,07:53:24,5,5
2025-01-28,07:53:26,5,5
2025-01-28,07:53:28,5,8
2025-01-28,07:53:30,8,8
2025-01-28,07:53:32,8,-5
2025-01-28,07:53:34,-5,8
2025-01-28,07:53:36,8,-9
2025-01-28,07:53:38,-9,4
2025-01-28,07:53:40,4,-3
2025-01-28,07:53:42,-3,-4
2025-01-28,07:53:44,-4,-2
2025-01-28,07:53:46,-2,-4
2025-01-28,07:53:48,-4,-7
2025-01-28,07:53:50,-7,-1
2025-01-28,07:53:52,-1,5
2025-01-28,07:53:54,5,0
2025-01-28,07:53:56,0,3
2025-01-28,07:53:58,3,3
2025-01-28,07:54:00,3,5
2025-01-28,07:54:02,5,-4
2025-01-28,07:54:04,-4,0
2025-01-28,07:54:06,0,9
2025-01-28,07:54:08,9,-6
2025-01-28,07:54:10,-6,6
2025-01-28,07:54:12,6,2
2025-01-28,07:54:14,2,-1
2025-01-28,07:54:16,-1,3
2025-01-28,07:54:18,3,0
2025-01-28,07:54:20,0,8
2025-01-28,07:54:31,8,7
2025-01-28,07:54:33,7,8
2025-01-28,07:54:35,8,-9
2025-01-28,07:54:38,-9,5
2025-01-28,07:54:40,5,4
2025-01-28,07:54:42,4,8
2025-01-28,07:54:44,8,-5
2025-01-28,07:54:46,-5,7
2025-01-28,07:54:48,7,3
2025-01-28,07:54:50,3,4
2025-01-28,07:54:52,4,5
2025-01-28,07:54:54,5,4
2025-01-28,07:54:56,4,-7
2025-01-28,07:54:58,-7,3
2025-01-28,07:55:00,3,1
2025-01-28,07:55:02,1,2
2025-01-28,07:55:04,2,2
2025-01-28,07:55:06,2,3
2025-01-28,07:55:08,3,5
2025-01-28,07:55:10,5,8
2025-01-28,07:55:12,8,4
2025-01-28,07:55:14,4,5
2025-01-28,07:55:16,5,8
2025-01-28,07:55:18,8,4
2025-01-28,07:55:20,4,-2
2025-01-28,07:55:22,-2,4
2025-01-28,07:55:24,4,-3
2025-01-28,07:55:26,-3,9
2025-01-28,07:55:28,9,-2
2025-01-28,07:55:30,-2,-3
2025-01-28,07:55:32,-3,5
2025-01-28,07:55:34,5,-9
2025-01-28,07:55:37,-9,10
2025-01-28,07:55:39,10,6
2025-01-28,07:55:41,6,8
2025-01-28,07:55:43,8,3
2025-01-28,07:55:45,3,3
2025-01-28,07:55:47,3,7
2025-01-28,07:55:49,7,10
2025-01-28,07:55:51,10,4
2025-01-28,07:55:53,4,4
2025-01-28,07:55:55,4,-9
2025-01-28,07:55:57,-9,-6
2025-01-28,07:55:59,-6,7
2025-01-28,07:56:01,7,8
2025-01-28,07:56:03,8,-2
2025-01-28,07:56:05,-2,0
2025-01-28,07:56:07,0,3
2025-01-28,07:56:09,3,0
2025-01-28,07:56:11,0,8
2025-01-28,07:56:21,8,-3
2025-01-28,07:56:23,-3,3
2025-01-28,07:56:25,3,4
2025-01-28,07:56:27,4,4
2025-01-28,07:56:29,4,6
2025-01-28,07:56:31,6,6
2025-01-28,07:56:33,6,1
2025-01-28,07:56:35,1,-1
2025-01-28,07:56:37,-1,-1
2025-01-28,07:56:40,-1,7
2025-01-28,07:56:42,7,-3
2025-01-28,07:56:44,-3,0
2025-01-28,07:56:46,0,4
2025-01-28,07:56:48,4,4
2025-01-28,07:56:50,4,4
2025-01-28,07:56:52,4,9
2025-01-28,07:56:54,9,2
2025-01-28,07:56:56,2,8
2025-01-28,07:56:58,8,-7
2025-01-28,07:57:00,-7,-7
2025-01-28,07:57:02,-7,9
2025-01-28,07:57:04,9,10
2025-01-28,07:57:06,10,0
2025-01-28,07:57:08,0,-8
2025-01-28,07:57:10,-8,-8
2025-01-28,07:57:12,-8,2
2025-01-28,07:57:14,2,4
2025-01-28,07:57:16,4,7
2025-01-28,07:57:18,7,7
2025-01-28,07:57:20,7,1
2025-01-28,07:57:22,1,-1
2025-01-28,07:57:24,-1,0
2025-01-28,07:57:26,0,-2
2025-01-28,07:57:28,-2,7
2025-01-28,07:57:30,7,-5
2025-01-28,07:57:32,-5,-9
2025-01-28,07:57:34,-9,-4
2025-01-28,07:57:36,-4,-2
2025-01-28,07:57:38,-2,-1
2025-01-28,07:57:40,-1,-1
2025-01-28,07:57:43,-1,-5
2025-01-28,07:57:45,-5,1
2025-01-28,07:57:47,1,5
2025-01-28,07:57:49,5,5
2025-01-28,07:57:51,5,-4
2025-01-28,07:57:53,-4,0
2025-01-28,07:57:55,0,3
2025-01-28,07:57:57,3,4
2025-01-28,07:57:59,4,-7
2025-01-28,07:58:01,-7,-1
2025-01-28,07:58:11,-1,1
2025-01-28,07:58:13,1,9
2025-01-28,07:58:15,9,7
2025-01-28,07:58:17,7,5
2025-01-28,07:58:19,5,-1
2025-01-28,07:58:21,-1,-2
2025-01-28,07:58:23,-2,4
2025-01-28,07:58:25,4,-3
2025-01-28,07:58:27,-3,0
2025-01-28,07:58:29,0,2
2025-01-28,07:58:31,2,1
2025-01-28,07:58:33,1,0
2025-01-28,07:58:35,0,4
2025-01-28,07:58:37,4,9
2025-01-28,07:58:40,9,-4
2025-01-28,07:58:42,-4,-2
2025-01-28,07:58:44,-2,-2
2025-01-28,07:58:46,-2,-3
2025-01-28,07:58:48,-3,-9
2025-01-28,07:58:50,-9,6
2025-01-28,07:58:52,6,1
2025-01-28,07:58:54,1,1
2025-01-28,07:58:56,1,-3
2025-01-28,07:58:58,-3,-3
2025-01-28,07:59:00,-3,-9
2025-01-28,07:59:02,-9,-6
2025-01-28,07:59:04,-6,4
2025-01-28,07:59:06,4,-7
2025-01-28,07:59:08,-7,-9
2025-01-28,07:59:10,-9,10
2025-01-28,07:59:12,10,-7
2025-01-28,07:59:14,-7,8
2025-01-28,07:59:16,8,-5
2025-01-28,07:59:18,-5,-3
2025-01-28,07:59:20,-3,5
2025-01-28,07:59:22,5,3
2025-01-28,07:59:24,3,-5
2025-01-28,07:59:26,-5,5
2025-01-28,07:59:28,5,5
2025-01-28,07:59:30,5,-9
2025-01-28,07:59:32,-9,-5
2025-01-28,07:59:34,-5,4
2025-01-28,07:59:36,4,-1
2025-01-28,07:59:38,-1,-6
2025-01-28,07:59:40,-6,-9
2025-01-28,07:59:43,-9,5
2025-01-28,07:59:45,5,-8
2025-01-28,07:59:47,-8,-2
2025-01-28,07:59:49,-2,-2
2025-01-28,07:59:51,-2,0
2025-01-28,08:00:01,0,9
2025-01-28,08:00:03,9,-6
2025-01-28,08:00:05,-6,-7
2025-01-28,08:00:07,-7,2
2025-01-28,08:00:09,2,-2
2025-01-28,08:00:11,-2,-9
2025-01-28,08:00:13,-9,3
2025-01-28,08:00:16,3,-5
2025-01-28,08:00:18,-5,9
2025-01-28,08:00:20,9,2
2025-01-28,08:00:22,2,-5
2025-01-28,08:00:24,-5,-5
2025-01-28,08:00:26,-5,-4
2025-01-28,08:00:28,-4,4
2025-01-28,08:00:30,4,-1
2025-01-28,08:00:32,-1,9
2025-01-28,08:00:34,9,3
2025-01-28,08:00:36,3,-4
2025-01-28,08:00:38,-4,9
2025-01-28,08:00:40,9,-6
2025-01-28,08:00:42,-6,-6
2025-01-28,08:00:44,-6,6
2025-01-28,08:00:46,6,-4
2025-01-28,08:00:48,-4,-2
2025-01-28,08:00:50,-2,-7
2025-01-28,08:00:52,-7,-3
2025-01-28,08:00:54,-3,-6
2025-01-28,08:00:56,-6,2
2025-01-28,08:00:58,2,-2
2025-01-28,08:01:00,-2,-9
2025-01-28,08:01:02,-9,7
2025-01-28,08:01:04,7,4
2025-01-28,08:01:06,4,-9
2025-01-28,08:01:08,-9,7
2025-01-28,08:01:10,7,1
2025-01-28,08:01:12,1,8
2025-01-28,08:01:14,8,-7
2025-01-28,08:01:16,-7,-2
2025-01-28,08:01:18,-2,-6
2025-01-28,08:01:20,-6,4
2025-01-28,08:01:22,4,7
2025-01-28,08:01:25,7,2
2025-01-28,08:01:27,2,-4
2025-01-28,08:01:29,-4,0
2025-01-28,08:01:31,0,1
2025-01-28,08:01:33,1,-2
2025-01-28,08:01:35,-2,-3
2025-01-28,08:01:37,-3,5
2025-01-28,08:01:39,5,-4
2025-01-28,08:01:41,-4,-8
2025-01-28,08:01:51,-8,-1
2025-01-28,08:01:53,-1,2
2025-01-28,08:01:55,2,-8
2025-01-28,08:01:57,-8,-7
2025-01-28,08:01:59,-7,10
2025-01-28,08:02:01,10,8
2025-01-28,08:02:03,8,-5
2025-01-28,08:02:05,-5,3
2025-01-28,08:02:07,3,-2
2025-01-28,08:02:09,-2,-3
2025-01-28,08:02:11,-3,4
2025-01-28,08:02:13,4,-7
2025-01-28,08:02:15,-7,-5
2025-01-28,08:02:17,-5,8
2025-01-28,08:02:19,8,7
2025-01-28,08:02:21,7,-10
2025-01-28,08:02:23,-10,-4
2025-01-28,08:02:25,-4,6
2025-01-28,08:02:28,6,7
2025-01-28,08:02:30,7,-4
2025-01-28,08:02:32,-4,-5
2025-01-28,08:02:34,-5,-7
2025-01-28,08:02:36,-7,-6
2025-01-28,08:02:38,-6,2
2025-01-28,08:02:40,2,0
2025-01-28,08:02:42,0,0
2025-01-28,08:02:44,0,-4
2025-01-28,08:02:46,-4,-9
2025-01-28,08:02:48,-9,5
2025-01-28,08:02:50,5,-2
2025-01-28,08:02:52,-2,-1
2025-01-28,08:02:54,-1,-5
2025-01-28,08:02:56,-5,-8
2025-01-28,08:02:58,-8,1
2025-01-28,08:03:00,1,-3
2025-01-28,08:03:02,-3,-8
2025-01-28,08:03:04,-8,-3
2025-01-28,08:03:06,-3,0
2025-01-28,08:03:08,0,1
2025-01-28,08:03:10,1,3
2025-01-28,08:03:12,3,3
2025-01-28,08:03:14,3,3
2025-01-28,08:03:16,3,4
2025-01-28,08:03:18,4,7
2025-01-28,08:03:20,7,10
2025-01-28,08:03:22,10,-7
2025-01-28,08:03:24,-7,-7
2025-01-28,08:03:26,-7,-3
2025-01-28,08:03:28,-3,-3
2025-01-28,08:03:30,-3,5
2025-01-28,08:03:40,5,-4
2025-01-28,08:03:42,-4,1
2025-01-28,08:03:44,1,-8
2025-01-28,08:03:47,-8,-10
2025-01-28,08:03:49,-10,6
2025-01-28,08:03:51,6,-8
2025-01-28,08:03:53,-8,6
2025-01-28,08:03:55,6,-5
2025-01-28,08:03:57,-5,-3
2025-01-28,08:03:59,-3,-9
2025-01-28,08:04:01,-9,2
2025-01-28,08:04:03,2,2
2025-01-28,08:04:05,2,0
2025-01-28,08:04:07,0,-1
2025-01-28,08:04:09,-1,-6
2025-01-28,08:04:11,-6,-7
2025-01-28,08:04:13,-7,1
2025-01-28,08:04:15,1,-9
2025-01-28,08:04:17,-9,-9
2025-01-28,08:04:19,-9,7
2025-01-28,08:04:21,7,3
2025-01-28,08:04:23,3,4
2025-01-28,08:04:25,4,-9
2025-01-28,08:04:27,-9,-5
2025-01-28,08:04:29,-5,6
2025-01-28,08:04:31,6,-4
2025-01-28,08:04:33,-4,-5
2025-01-28,08:04:35,-5,8
2025-01-28,08:04:37,8,-8
2025-01-28,08:04:39,-8,-7
2025-01-28,08:04:41,-7,4
2025-01-28,08:04:43,4,-2
2025-01-28,08:04:45,-2,3
2025-01-28,08:04:47,3,-3
2025-01-28,08:04:49,-3,2
2025-01-28,08:04:52,2,9
2025-01-28,08:04:54,9,9
2025-01-28,08:04:56,9,-3
2025-01-28,08:04:58,-3,1
2025-01-28,08:05:00,1,1
2025-01-28,08:05:02,1,2
2025-01-28,08:05:04,2,4
2025-01-28,08:05:06,4,-8
2025-01-28,08:05:08,-8,-5
2025-01-28,08:05:10,-5,7
2025-01-28,08:05:12,7,7
2025-01-28,08:05:14,7,10
2025-01-28,08:05:16,10,9
2025-01-28,08:05:18,9,8
2025-01-28,08:05:20,8,8
2025-01-28,08:05:30,8,8
2025-01-28,08:05:32,8,-9
2025-01-28,08:05:34,-9,3
2025-01-28,08:05:36,3,-7
2025-01-28,08:05:38,-7,-1
2025-01-28,08:05:40,-1,3
2025-01-28,08:05:42,3,9
2025-01-28,08:05:44,9,-1
2025-01-28,08:05:46,-1,-4
2025-01-28,08:05:48,-4,9
2025-01-28,08:05:51,9,-8
2025-01-28,08:05:53,-8,8
2025-01-28,08:05:55,8,5
2025-01-28,08:05:57,5,8
2025-01-28,08:05:59,8,-10
2025-01-28,08:06:01,-10,4
2025-01-28,08:06:03,4,1
2025-01-28,08:06:05,1,5
2025-01-28,08:06:07,5,-4
2025-01-28,08:06:09,-4,-5
